B0,B_new,M0,M_new,T0_days,T_new_days,contest_id,lower_prize,multiplier,required_prize_change_abs,required_prize_change_pct,sampling0,sampling_new,status,theta0,theta_new
10.950265202906317,10.950265202907893,3.3325960836169424,2.426316596454692,40.583333333333336,44.64166666666667,3929,True,1.1,-2.4512005087239235,-30.640006359049043,9.283967161097847,9.737106904680546,ok,8.0,5.5487994912760765
7.178574407912337,7.178574407912337,9.077073829676909,9.077073829676909,56.166666666666664,56.166666666666664,3960,False,1.0,0.0,0.0,2.6400374930738826,2.6400374930738826,ok,8.0,8.0
7.178574407912337,7.1785744079132305,9.077073829676909,9.050739127728797,56.166666666666664,56.72833333333333,3960,True,1.01,-0.12709481814773405,-1.5886852268466756,2.6400374930738826,2.6532048440488323,ok,8.0,7.872905181852266
7.178574407912337,7.178574407913922,9.077073829676909,9.024534476075702,56.166666666666664,57.29,3960,True,1.02,-0.24720892596635125,-3.0901115745793906,2.6400374930738826,2.6663071698760716,ok,8.0,7.752791074033649
7.178574407912337,7.178574407914182,9.077073829676909,8.946681973465267,56.166666666666664,58.975,3960,True,1.05,-0.5733010647490477,-7.166263309363097,2.6400374930738826,2.705233421181548,ok,8.0,7.426698935250952
7.178574407912337,7.178574407914786,9.077073829676909,8.819359451355906,56.166666666666664,61.78333333333334,3960,True,1.1,-1.0323773261629956,-12.904716577037444,2.6400374930738826,2.768894682236833,ok,8.0,6.967622673837004
8.328958560107933,8.328958560107933,8.679210451695113,8.679210451695113,22.333333333333332,22.333333333333332,4104,False,1.0,0.0,0.0,3.9893533342603775,3.9893533342603775,ok,20.0,20.0
8.328958560107933,8.328958560110436,8.679210451695113,8.63941615661673,22.333333333333332,22.556666666666665,4104,True,1.01,-0.21656267675216867,-1.0828133837608434,3.9893533342603775,4.009250481802072,ok,20.0,19.78343732324783
8.328958560107933,8.328958560110078,8.679210451695113,8.599818380173371,22.333333333333332,22.779999999999998,4104,True,1.02,-0.42903152604952055,-2.1451576302476028,3.9893533342603775,4.029049370023391,ok,20.0,19.57096847395048
8.328958560107933,8.328958560109935,8.679210451695113,8.482175679383301,22.333333333333332,23.45,4104,True,1.05,-1.0432041778957704,-5.216020889478852,3.9893533342603775,4.087870720418286,ok,20.0,18.95679582210423
8.328958560107933,8.328958560110635,8.679210451695113,8.28977896932251,22.333333333333332,24.566666666666666,4104,True,1.1,-1.996453664392277,-9.982268321961385,3.9893533342603775,4.184069075449381,ok,20.0,18.003546335607723
5.553834946362725,5.553834946362725,7.049003508003426,7.049003508003426,31.041666666666668,31.041666666666668,4366,False,1.0,0.0,0.0,2.0293331923610123,2.0293331923610123,ok,8.0,8.0
5.553834946362725,5.55383494636416,7.049003508003426,7.0287606573202455,31.041666666666668,31.352083333333336,4366,True,1.01,-0.10961344652248961,-1.3701680815311201,2.0293331923610123,2.039454617704037,ok,8.0,7.89038655347751
